,Income,Location,Age,Sex,Year,count,percentage,cumulative_percent
1597,$150-<175k,"Vancouver, British Columbia",55 to 64 years,Males,2016,2625.0,0.017486011191047163,0.11360911270983214
1598,$175-<200k,"Vancouver, British Columbia",55 to 64 years,Males,2016,2625.0,0.017486011191047163,0.1310951239008793
1599,$200-225k,"Vancouver, British Columbia",55 to 64 years,Males,2016,1135.0,0.007560618172128964,0.13865574207300826
1600,$25-<50k,"Vancouver, British Columbia",55 to 64 years,Males,2016,33610.0,0.22388755662136958,0.36254329869437785
1601,$50-<75k,"Vancouver, British Columbia",55 to 64 years,Males,2016,26860.0,0.17892352784439117,0.541466826538769
1602,$75-<100k,"Vancouver, British Columbia",55 to 64 years,Males,2016,17160.0,0.11430855315747403,0.655775379696243
1603,0-<25k,"Vancouver, British Columbia",55 to 64 years,Males,2016,46500.0,0.3097521982414069,0.9655275779376499
1604,225-250k,"Vancouver, British Columbia",55 to 64 years,Males,2016,1135.0,0.007560618172128964,0.9730881961097788
1605,>250k,"Vancouver, British Columbia",55 to 64 years,Males,2016,4040.0,0.026911803890221155,1.0
1606,$100-<125k,"Vancouver, British Columbia",65 years and over,Males,2016,4070.0,0.02317371747423561,0.02317371747423561
1607,$125-<150k,"Vancouver, British Columbia",65 years and over,Males,2016,4070.0,0.02317371747423561,0.04634743494847122
1608,$150-<175k,"Vancouver, British Columbia",65 years and over,Males,2016,1515.0,0.008626088936969766,0.05497352388544098
1609,$175-<200k,"Vancouver, British Columbia",65 years and over,Males,2016,1515.0,0.008626088936969766,0.06359961282241075
1610,$200-225k,"Vancouver, British Columbia",65 years and over,Males,2016,680.0,0.0038717758925012813,0.06747138871491203
1611,$25-<50k,"Vancouver, British Columbia",65 years and over,Males,2016,49060.0,0.279337243067813,0.34680863178272503
1612,$50-<75k,"Vancouver, British Columbia",65 years and over,Males,2016,25920.0,0.1475829869612253,0.4943916187439503
1613,$75-<100k,"Vancouver, British Columbia",65 years and over,Males,2016,11140.0,0.06342879918009452,0.5578204179240448
1614,0-<25k,"Vancouver, British Columbia",65 years and over,Males,2016,74240.0,0.4227068268519046,0.9805272447759494
1615,225-250k,"Vancouver, British Columbia",65 years and over,Males,2016,680.0,0.0038717758925012813,0.9843990206684508
1616,>250k,"Vancouver, British Columbia",65 years and over,Males,2016,2740.0,0.01560097933154928,1.0
1617,$100-<125k,"Vancouver, British Columbia",All age groups,Females,2016,18420.0,0.018392411382925612,0.018392411382925612
1618,$125-<150k,"Vancouver, British Columbia",All age groups,Females,2016,18420.0,0.018392411382925612,0.036784822765851224
1619,$150-<175k,"Vancouver, British Columbia",All age groups,Females,2016,4655.0,0.004648027958062906,0.04143285072391413
1620,$175-<200k,"Vancouver, British Columbia",All age groups,Females,2016,4655.0,0.004648027958062906,0.046080878681977036
1621,$200-225k,"Vancouver, British Columbia",All age groups,Females,2016,1710.0,0.001707438841737394,0.04778831752371443
1622,$25-<50k,"Vancouver, British Columbia",All age groups,Females,2016,278790.0,0.278372441337993,0.3261607588617074
1623,$50-<75k,"Vancouver, British Columbia",All age groups,Females,2016,144650.0,0.14443334997503746,0.4705941088367449
1624,$75-<100k,"Vancouver, British Columbia",All age groups,Females,2016,65930.0,0.06583125312031952,0.5364253619570645
1625,0-<25k,"Vancouver, British Columbia",All age groups,Females,2016,457700.0,0.45701447828257613,0.9934398402396406
1626,225-250k,"Vancouver, British Columbia",All age groups,Females,2016,1710.0,0.001707438841737394,0.995147279081378
1627,>250k,"Vancouver, British Columbia",All age groups,Females,2016,4860.0,0.004852720918622067,1.0
1628,$100-<125k,"Vancouver, British Columbia",0 to 24 years,Females,2016,130.0,,
1629,$125-<150k,"Vancouver, British Columbia",0 to 24 years,Females,2016,130.0,,
1630,$150-<175k,"Vancouver, British Columbia",0 to 24 years,Females,2016,25.0,,
1631,$175-<200k,"Vancouver, British Columbia",0 to 24 years,Females,2016,25.0,,
1632,$200-225k,"Vancouver, British Columbia",0 to 24 years,Females,2016,,,
1633,$25-<50k,"Vancouver, British Columbia",0 to 24 years,Females,2016,16550.0,,
1634,$50-<75k,"Vancouver, British Columbia",0 to 24 years,Females,2016,2310.0,,
1635,$75-<100k,"Vancouver, British Columbia",0 to 24 years,Females,2016,550.0,,
1636,0-<25k,"Vancouver, British Columbia",0 to 24 years,Females,2016,86310.0,,
1637,225-250k,"Vancouver, British Columbia",0 to 24 years,Females,2016,,,
1638,>250k,"Vancouver, British Columbia",0 to 24 years,Females,2016,0.0,,
1639,$100-<125k,"Vancouver, British Columbia",25 to 34 years,Females,2016,1955.0,0.010890151515151516,0.010890151515151516
1640,$125-<150k,"Vancouver, British Columbia",25 to 34 years,Females,2016,1955.0,0.010890151515151516,0.021780303030303032
1641,$150-<175k,"Vancouver, British Columbia",25 to 34 years,Females,2016,335.0,0.0018660873440285205,0.02364639037433155
1642,$175-<200k,"Vancouver, British Columbia",25 to 34 years,Females,2016,335.0,0.0018660873440285205,0.02551247771836007
1643,$200-225k,"Vancouver, British Columbia",25 to 34 years,Females,2016,80.0,0.000445632798573975,0.025958110516934047
1644,$25-<50k,"Vancouver, British Columbia",25 to 34 years,Females,2016,61460.0,0.3423573975044563,0.36831550802139035
1645,$50-<75k,"Vancouver, British Columbia",25 to 34 years,Females,2016,30830.0,0.17173573975044562,0.540051247771836
1646,$75-<100k,"Vancouver, British Columbia",25 to 34 years,Females,2016,10500.0,0.05848930481283422,0.5985405525846702
1647,0-<25k,"Vancouver, British Columbia",25 to 34 years,Females,2016,71800.0,0.3999554367201426,0.9984959893048129
1648,225-250k,"Vancouver, British Columbia",25 to 34 years,Females,2016,80.0,0.000445632798573975,0.9989416221033869
1649,>250k,"Vancouver, British Columbia",25 to 34 years,Females,2016,190.0,0.0010583778966131907,1.0
1650,$100-<125k,"Vancouver, British Columbia",35 to 44 years,Females,2016,4625.0,0.02689422573704716,0.02689422573704716
1651,$125-<150k,"Vancouver, British Columbia",35 to 44 years,Females,2016,4625.0,0.02689422573704716,0.05378845147409432
1652,$150-<175k,"Vancouver, British Columbia",35 to 44 years,Females,2016,1080.0,0.006280165145083445,0.06006861661917776
1653,$175-<200k,"Vancouver, British Columbia",35 to 44 years,Females,2016,1080.0,0.006280165145083445,0.0663487817642612
1654,$200-225k,"Vancouver, British Columbia",35 to 44 years,Females,2016,370.0,0.002151538058963773,0.06850031982322498
1655,$25-<50k,"Vancouver, British Columbia",35 to 44 years,Females,2016,51170.0,0.29755189858696285,0.3660522184101878
1656,$50-<75k,"Vancouver, British Columbia",35 to 44 years,Females,2016,31980.0,0.18596266790719312,0.5520148863173809
1657,$75-<100k,"Vancouver, British Columbia",35 to 44 years,Females,2016,17210.0,0.10007559458045008,0.6520904808978311
1658,0-<25k,"Vancouver, British Columbia",35 to 44 years,Females,2016,58630.0,0.34093155782985407,0.9930220387276851
1659,225-250k,"Vancouver, British Columbia",35 to 44 years,Females,2016,370.0,0.002151538058963773,0.9951735767866489
1660,>250k,"Vancouver, British Columbia",35 to 44 years,Females,2016,830.0,0.0048264232133511656,1.0
1661,$100-<125k,"Vancouver, British Columbia",45 to 54 years,Females,2016,5460.0,0.029975295086467197,0.029975295086467197
1662,$125-<150k,"Vancouver, British Columbia",45 to 54 years,Females,2016,5460.0,0.029975295086467197,0.059950590172934394
1663,$150-<175k,"Vancouver, British Columbia",45 to 54 years,Females,2016,1440.0,0.007905572330496843,0.06785616250343124
1664,$175-<200k,"Vancouver, British Columbia",45 to 54 years,Females,2016,1440.0,0.007905572330496843,0.07576173483392808
1665,$200-225k,"Vancouver, British Columbia",45 to 54 years,Females,2016,510.0,0.0027998902003842988,0.07856162503431238
1666,$25-<50k,"Vancouver, British Columbia",45 to 54 years,Females,2016,52570.0,0.28860828987098547,0.3671699149052978
1667,$50-<75k,"Vancouver, British Columbia",45 to 54 years,Females,2016,32670.0,0.17935767224814714,0.546527587153445
1668,$75-<100k,"Vancouver, British Columbia",45 to 54 years,Females,2016,17870.0,0.0981059566291518,0.6446335437825967
1669,0-<25k,"Vancouver, British Columbia",45 to 54 years,Females,2016,62780.0,0.3446609936865221,0.9892945374691189
1670,225-250k,"Vancouver, British Columbia",45 to 54 years,Females,2016,510.0,0.0027998902003842988,0.9920944276695032
1671,>250k,"Vancouver, British Columbia",45 to 54 years,Females,2016,1440.0,0.007905572330496843,1.0
1672,$100-<125k,"Vancouver, British Columbia",55 to 64 years,Females,2016,3850.0,0.02473021582733813,0.02473021582733813
1673,$125-<150k,"Vancouver, British Columbia",55 to 64 years,Females,2016,3850.0,0.02473021582733813,0.04946043165467626
1674,$150-<175k,"Vancouver, British Columbia",55 to 64 years,Females,2016,1025.0,0.006584018499486126,0.05604445015416238
1675,$175-<200k,"Vancouver, British Columbia",55 to 64 years,Females,2016,1025.0,0.006584018499486126,0.0626284686536485
1676,$200-225k,"Vancouver, British Columbia",55 to 64 years,Females,2016,410.0,0.00263360739979445,0.06526207605344295
1677,$25-<50k,"Vancouver, British Columbia",55 to 64 years,Females,2016,41590.0,0.26715056526207603,0.33241264131551895
1678,$50-<75k,"Vancouver, British Columbia",55 to 64 years,Females,2016,24740.0,0.15891572456320657,0.4913283658787255
1679,$75-<100k,"Vancouver, British Columbia",55 to 64 years,Females,2016,12370.0,0.07945786228160329,0.5707862281603289
1680,0-<25k,"Vancouver, British Columbia",55 to 64 years,Females,2016,65220.0,0.41893627954779034,0.9897225077081192
1681,225-250k,"Vancouver, British Columbia",55 to 64 years,Females,2016,410.0,0.00263360739979445,0.9923561151079137
1682,>250k,"Vancouver, British Columbia",55 to 64 years,Females,2016,1190.0,0.007643884892086331,1.0
1683,$100-<125k,"Vancouver, British Columbia",65 years and over,Females,2016,2395.0,0.011620008733200718,0.011620008733200718
1684,$125-<150k,"Vancouver, British Columbia",65 years and over,Females,2016,2395.0,0.011620008733200718,0.023240017466401437
1685,$150-<175k,"Vancouver, British Columbia",65 years and over,Females,2016,750.0,0.003638833632526321,0.026878851098927757
1686,$175-<200k,"Vancouver, British Columbia",65 years and over,Females,2016,750.0,0.003638833632526321,0.030517684731454078
1687,$200-225k,"Vancouver, British Columbia",65 years and over,Females,2016,330.0,0.0016010867983115812,0.03211877152976566
1688,$25-<50k,"Vancouver, British Columbia",65 years and over,Females,2016,55450.0,0.26903109989811264,0.3011498714278783
1689,$50-<75k,"Vancouver, British Columbia",65 years and over,Females,2016,22120.0,0.10732133326864296,0.40847120469652126
1690,$75-<100k,"Vancouver, British Columbia",65 years and over,Females,2016,7440.0,0.0360972296346611,0.44456843433118237
1691,0-<25k,"Vancouver, British Columbia",65 years and over,Females,2016,112950.0,0.548008345058464,0.9925767793896463
1692,225-250k,"Vancouver, British Columbia",65 years and over,Females,2016,330.0,0.0016010867983115812,0.9941778661879579
1693,>250k,"Vancouver, British Columbia",65 years and over,Females,2016,1200.0,0.005822133812042113,1.0
1694,$100-<125k,"Victoria, British Columbia",All age groups,Males,2016,5340.0,0.03943870014771049,0.03943870014771049
1695,$125-<150k,"Victoria, British Columbia",All age groups,Males,2016,5340.0,0.03943870014771049,0.07887740029542098
1696,$150-<175k,"Victoria, British Columbia",All age groups,Males,2016,1525.0,0.011262924667651403,0.09014032496307238
1697,$175-<200k,"Victoria, British Columbia",All age groups,Males,2016,1525.0,0.011262924667651403,0.10140324963072378
1698,$200-225k,"Victoria, British Columbia",All age groups,Males,2016,530.0,0.003914327917282127,0.10531757754800591
1699,$25-<50k,"Victoria, British Columbia",All age groups,Males,2016,35830.0,0.2646233382570162,0.36994091580502214
1700,$50-<75k,"Victoria, British Columbia",All age groups,Males,2016,28360.0,0.20945347119645494,0.579394387001477
1701,$75-<100k,"Victoria, British Columbia",All age groups,Males,2016,16890.0,0.12474150664697194,0.704135893648449
1702,0-<25k,"Victoria, British Columbia",All age groups,Males,2016,37950.0,0.28028064992614476,0.9844165435745937
1703,225-250k,"Victoria, British Columbia",All age groups,Males,2016,530.0,0.003914327917282127,0.9883308714918758
1704,>250k,"Victoria, British Columbia",All age groups,Males,2016,1580.0,0.011669128508124077,0.9999999999999999
1705,$100-<125k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1706,$125-<150k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1707,$150-<175k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1708,$175-<200k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1709,$200-225k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1710,$25-<50k,"Victoria, British Columbia",0 to 24 years,Males,2016,3000.0,,
1711,$50-<75k,"Victoria, British Columbia",0 to 24 years,Males,2016,600.0,,
1712,$75-<100k,"Victoria, British Columbia",0 to 24 years,Males,2016,130.0,,
1713,0-<25k,"Victoria, British Columbia",0 to 24 years,Males,2016,9700.0,,
1714,225-250k,"Victoria, British Columbia",0 to 24 years,Males,2016,,,
1715,>250k,"Victoria, British Columbia",0 to 24 years,Males,2016,0.0,,
1716,$100-<125k,"Victoria, British Columbia",25 to 34 years,Males,2016,435.0,0.020036849378166743,0.020036849378166743
1717,$125-<150k,"Victoria, British Columbia",25 to 34 years,Males,2016,435.0,0.020036849378166743,0.04007369875633349
1718,$150-<175k,"Victoria, British Columbia",25 to 34 years,Males,2016,85.0,0.00391524643021649,0.04398894518654998
1719,$175-<200k,"Victoria, British Columbia",25 to 34 years,Males,2016,85.0,0.00391524643021649,0.04790419161676647
1720,$200-225k,"Victoria, British Columbia",25 to 34 years,Males,2016,30.0,0.0013818516812528789,0.04928604329801935
1721,$25-<50k,"Victoria, British Columbia",25 to 34 years,Males,2016,6970.0,0.3210502072777522,0.3703362505757715
1722,$50-<75k,"Victoria, British Columbia",25 to 34 years,Males,2016,4970.0,0.22892676186089359,0.5992630124366651
1723,$75-<100k,"Victoria, British Columbia",25 to 34 years,Males,2016,2410.0,0.1110087517273146,0.7102717641639797
1724,0-<25k,"Victoria, British Columbia",25 to 34 years,Males,2016,6210.0,0.2860432980193459,0.9963150621833257
1725,225-250k,"Victoria, British Columbia",25 to 34 years,Males,2016,30.0,0.0013818516812528789,0.9976969138645786
1726,>250k,"Victoria, British Columbia",25 to 34 years,Males,2016,50.0,0.0023030861354214646,1.0
1727,$100-<125k,"Victoria, British Columbia",35 to 44 years,Males,2016,1170.0,0.05693430656934306,0.05693430656934306
1728,$125-<150k,"Victoria, British Columbia",35 to 44 years,Males,2016,1170.0,0.05693430656934306,0.11386861313868613
1729,$150-<175k,"Victoria, British Columbia",35 to 44 years,Males,2016,260.0,0.012652068126520682,0.1265206812652068
1730,$175-<200k,"Victoria, British Columbia",35 to 44 years,Males,2016,260.0,0.012652068126520682,0.13917274939172747
1731,$200-225k,"Victoria, British Columbia",35 to 44 years,Males,2016,80.0,0.0038929440389294406,0.14306569343065692
1732,$25-<50k,"Victoria, British Columbia",35 to 44 years,Males,2016,4680.0,0.22773722627737225,0.37080291970802914
1733,$50-<75k,"Victoria, British Columbia",35 to 44 years,Males,2016,4980.0,0.24233576642335766,0.6131386861313868
1734,$75-<100k,"Victoria, British Columbia",35 to 44 years,Males,2016,3960.0,0.1927007299270073,0.805839416058394
1735,0-<25k,"Victoria, British Columbia",35 to 44 years,Males,2016,3690.0,0.17956204379562044,0.9854014598540145
1736,225-250k,"Victoria, British Columbia",35 to 44 years,Males,2016,80.0,0.0038929440389294406,0.989294403892944
1737,>250k,"Victoria, British Columbia",35 to 44 years,Males,2016,220.0,0.01070559610705596,1.0
1738,$100-<125k,"Victoria, British Columbia",45 to 54 years,Males,2016,1475.0,0.06784728610855566,0.06784728610855566
1739,$125-<150k,"Victoria, British Columbia",45 to 54 years,Males,2016,1475.0,0.06784728610855566,0.13569457221711131
1740,$150-<175k,"Victoria, British Columbia",45 to 54 years,Males,2016,390.0,0.017939282428702852,0.15363385464581417
1741,$175-<200k,"Victoria, British Columbia",45 to 54 years,Males,2016,390.0,0.017939282428702852,0.17157313707451702
1742,$200-225k,"Victoria, British Columbia",45 to 54 years,Males,2016,145.0,0.006669733210671573,0.1782428702851886
1743,$25-<50k,"Victoria, British Columbia",45 to 54 years,Males,2016,4270.0,0.19641214351425942,0.374655013799448
1744,$50-<75k,"Victoria, British Columbia",45 to 54 years,Males,2016,4990.0,0.22953081876724932,0.6041858325666973
1745,$75-<100k,"Victoria, British Columbia",45 to 54 years,Males,2016,4000.0,0.18399264029438822,0.7881784728610856
1746,0-<25k,"Victoria, British Columbia",45 to 54 years,Males,2016,4060.0,0.18675252989880406,0.9749310027598896
1747,225-250k,"Victoria, British Columbia",45 to 54 years,Males,2016,145.0,0.006669733210671573,0.9816007359705612
1748,>250k,"Victoria, British Columbia",45 to 54 years,Males,2016,400.0,0.01839926402943882,1.0
1749,$100-<125k,"Victoria, British Columbia",55 to 64 years,Males,2016,1220.0,0.05134680134680135,0.05134680134680135
1750,$125-<150k,"Victoria, British Columbia",55 to 64 years,Males,2016,1220.0,0.05134680134680135,0.1026936026936027
1751,$150-<175k,"Victoria, British Columbia",55 to 64 years,Males,2016,435.0,0.018308080808080808,0.1210016835016835
1752,$175-<200k,"Victoria, British Columbia",55 to 64 years,Males,2016,435.0,0.018308080808080808,0.1393097643097643
1753,$200-225k,"Victoria, British Columbia",55 to 64 years,Males,2016,145.0,0.006102693602693603,0.1454124579124579
1754,$25-<50k,"Victoria, British Columbia",55 to 64 years,Males,2016,5510.0,0.23190235690235692,0.3773148148148148
1755,$50-<75k,"Victoria, British Columbia",55 to 64 years,Males,2016,5240.0,0.22053872053872053,0.5978535353535354
1756,$75-<100k,"Victoria, British Columbia",55 to 64 years,Males,2016,3330.0,0.14015151515151514,0.7380050505050505
1757,0-<25k,"Victoria, British Columbia",55 to 64 years,Males,2016,5620.0,0.23653198653198654,0.974537037037037
1758,225-250k,"Victoria, British Columbia",55 to 64 years,Males,2016,145.0,0.006102693602693603,0.9806397306397305
1759,>250k,"Victoria, British Columbia",55 to 64 years,Males,2016,460.0,0.01936026936026936,0.9999999999999999
1760,$100-<125k,"Victoria, British Columbia",65 years and over,Males,2016,1020.0,0.029859484777517563,0.029859484777517563
1761,$125-<150k,"Victoria, British Columbia",65 years and over,Males,2016,1020.0,0.029859484777517563,0.059718969555035126
1762,$150-<175k,"Victoria, British Columbia",65 years and over,Males,2016,350.0,0.010245901639344262,0.06996487119437939
1763,$175-<200k,"Victoria, British Columbia",65 years and over,Males,2016,350.0,0.010245901639344262,0.08021077283372365
1764,$200-225k,"Victoria, British Columbia",65 years and over,Males,2016,130.0,0.0038056206088992973,0.08401639344262295
1765,$25-<50k,"Victoria, British Columbia",65 years and over,Males,2016,11400.0,0.3337236533957845,0.4177400468384075
1766,$50-<75k,"Victoria, British Columbia",65 years and over,Males,2016,7570.0,0.22160421545667447,0.639344262295082
1767,$75-<100k,"Victoria, British Columbia",65 years and over,Males,2016,3070.0,0.0898711943793911,0.7292154566744731
1768,0-<25k,"Victoria, British Columbia",65 years and over,Males,2016,8670.0,0.2538056206088993,0.9830210772833723
1769,225-250k,"Victoria, British Columbia",65 years and over,Males,2016,130.0,0.0038056206088992973,0.9868266978922716
1770,>250k,"Victoria, British Columbia",65 years and over,Males,2016,450.0,0.013173302107728338,1.0
1771,$100-<125k,"Victoria, British Columbia",All age groups,Females,2016,2790.0,0.018334757179470328,0.018334757179470328
1772,$125-<150k,"Victoria, British Columbia",All age groups,Females,2016,2790.0,0.018334757179470328,0.036669514358940655
1773,$150-<175k,"Victoria, British Columbia",All age groups,Females,2016,675.0,0.004435828349871854,0.04110534270881251
1774,$175-<200k,"Victoria, British Columbia",All age groups,Females,2016,675.0,0.004435828349871854,0.04554117105868437
1775,$200-225k,"Victoria, British Columbia",All age groups,Females,2016,235.0,0.0015443254255109416,0.04708549648419531
1776,$25-<50k,"Victoria, British Columbia",All age groups,Females,2016,48540.0,0.31898534533745154,0.36607084182164684
1777,$50-<75k,"Victoria, British Columbia",All age groups,Females,2016,26810.0,0.17618453045935467,0.5422553722810015
1778,$75-<100k,"Victoria, British Columbia",All age groups,Females,2016,11700.0,0.0768876913977788,0.6191430636787804
1779,0-<25k,"Victoria, British Columbia",All age groups,Females,2016,57130.0,0.375435368338043,0.9945784320168234
1780,225-250k,"Victoria, British Columbia",All age groups,Females,2016,235.0,0.0015443254255109416,0.9961227574423344
1781,>250k,"Victoria, British Columbia",All age groups,Females,2016,590.0,0.0038772425576657685,1.0000000000000002
1782,$100-<125k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1783,$125-<150k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1784,$150-<175k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1785,$175-<200k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1786,$200-225k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1787,$25-<50k,"Victoria, British Columbia",0 to 24 years,Females,2016,2500.0,,
1788,$50-<75k,"Victoria, British Columbia",0 to 24 years,Females,2016,290.0,,
1789,$75-<100k,"Victoria, British Columbia",0 to 24 years,Females,2016,50.0,,
1790,0-<25k,"Victoria, British Columbia",0 to 24 years,Females,2016,11380.0,,
1791,225-250k,"Victoria, British Columbia",0 to 24 years,Females,2016,,,
1792,>250k,"Victoria, British Columbia",0 to 24 years,Females,2016,0.0,,
1793,$100-<125k,"Victoria, British Columbia",25 to 34 years,Females,2016,165.0,,
1794,$125-<150k,"Victoria, British Columbia",25 to 34 years,Females,2016,165.0,,
1795,$150-<175k,"Victoria, British Columbia",25 to 34 years,Females,2016,30.0,,
1796,$175-<200k,"Victoria, British Columbia",25 to 34 years,Females,2016,30.0,,
1797,$200-225k,"Victoria, British Columbia",25 to 34 years,Females,2016,,,
1798,$25-<50k,"Victoria, British Columbia",25 to 34 years,Females,2016,8940.0,,
1799,$50-<75k,"Victoria, British Columbia",25 to 34 years,Females,2016,4240.0,,
1800,$75-<100k,"Victoria, British Columbia",25 to 34 years,Females,2016,1290.0,,
1801,0-<25k,"Victoria, British Columbia",25 to 34 years,Females,2016,8480.0,,
1802,225-250k,"Victoria, British Columbia",25 to 34 years,Females,2016,,,
1803,>250k,"Victoria, British Columbia",25 to 34 years,Females,2016,0.0,,
1804,$100-<125k,"Victoria, British Columbia",35 to 44 years,Females,2016,515.0,0.023094170403587445,0.023094170403587445
1805,$125-<150k,"Victoria, British Columbia",35 to 44 years,Females,2016,515.0,0.023094170403587445,0.04618834080717489
1806,$150-<175k,"Victoria, British Columbia",35 to 44 years,Females,2016,100.0,0.004484304932735426,0.050672645739910316
1807,$175-<200k,"Victoria, British Columbia",35 to 44 years,Females,2016,100.0,0.004484304932735426,0.05515695067264574
1808,$200-225k,"Victoria, British Columbia",35 to 44 years,Females,2016,35.0,0.001569506726457399,0.05672645739910314
1809,$25-<50k,"Victoria, British Columbia",35 to 44 years,Females,2016,7040.0,0.31569506726457397,0.3724215246636771
1810,$50-<75k,"Victoria, British Columbia",35 to 44 years,Females,2016,5170.0,0.23183856502242153,0.6042600896860987
1811,$75-<100k,"Victoria, British Columbia",35 to 44 years,Females,2016,2550.0,0.11434977578475336,0.718609865470852
1812,0-<25k,"Victoria, British Columbia",35 to 44 years,Females,2016,6180.0,0.2771300448430493,0.9957399103139013
1813,225-250k,"Victoria, British Columbia",35 to 44 years,Females,2016,35.0,0.001569506726457399,0.9973094170403587
1814,>250k,"Victoria, British Columbia",35 to 44 years,Females,2016,60.0,0.0026905829596412557,1.0
1815,$100-<125k,"Victoria, British Columbia",45 to 54 years,Females,2016,780.0,0.03292528493035036,0.03292528493035036
1816,$125-<150k,"Victoria, British Columbia",45 to 54 years,Females,2016,780.0,0.03292528493035036,0.06585056986070072
1817,$150-<175k,"Victoria, British Columbia",45 to 54 years,Females,2016,185.0,0.007809202195018995,0.07365977205571972
1818,$175-<200k,"Victoria, British Columbia",45 to 54 years,Females,2016,185.0,0.007809202195018995,0.08146897425073871
1819,$200-225k,"Victoria, British Columbia",45 to 54 years,Females,2016,55.0,0.002321654706627269,0.08379062895736597
1820,$25-<50k,"Victoria, British Columbia",45 to 54 years,Females,2016,6730.0,0.284086112283664,0.36787674124103
1821,$50-<75k,"Victoria, British Columbia",45 to 54 years,Females,2016,5610.0,0.23680878007598144,0.6046855213170115
1822,$75-<100k,"Victoria, British Columbia",45 to 54 years,Females,2016,3210.0,0.1355002110595188,0.7401857323765303
1823,0-<25k,"Victoria, British Columbia",45 to 54 years,Females,2016,5950.0,0.25116082735331363,0.9913465597298439
1824,225-250k,"Victoria, British Columbia",45 to 54 years,Females,2016,55.0,0.002321654706627269,0.9936682144364711
1825,>250k,"Victoria, British Columbia",45 to 54 years,Females,2016,150.0,0.006331785563528915,1.0
1826,$100-<125k,"Victoria, British Columbia",55 to 64 years,Females,2016,730.0,0.02702702702702703,0.02702702702702703
1827,$125-<150k,"Victoria, British Columbia",55 to 64 years,Females,2016,730.0,0.02702702702702703,0.05405405405405406
1828,$150-<175k,"Victoria, British Columbia",55 to 64 years,Females,2016,190.0,0.007034431691965938,0.061088485746019994
1829,$175-<200k,"Victoria, British Columbia",55 to 64 years,Females,2016,190.0,0.007034431691965938,0.06812291743798593
1830,$200-225k,"Victoria, British Columbia",55 to 64 years,Females,2016,65.0,0.002406516105146242,0.07052943354313217
1831,$25-<50k,"Victoria, British Columbia",55 to 64 years,Females,2016,8320.0,0.308034061458719,0.37856349500185116
1832,$50-<75k,"Victoria, British Columbia",55 to 64 years,Females,2016,5430.0,0.2010366530914476,0.5796001480932987
1833,$75-<100k,"Victoria, British Columbia",55 to 64 years,Females,2016,2620.0,0.09700111069974084,0.6766012587930396
1834,0-<25k,"Victoria, British Columbia",55 to 64 years,Females,2016,8520.0,0.3154387263976305,0.99203998519067
1835,225-250k,"Victoria, British Columbia",55 to 64 years,Females,2016,65.0,0.002406516105146242,0.9944465012958162
1836,>250k,"Victoria, British Columbia",55 to 64 years,Females,2016,150.0,0.0055534987041836355,0.9999999999999999
1837,$100-<125k,"Victoria, British Columbia",65 years and over,Females,2016,580.0,0.013952369497233582,0.013952369497233582
1838,$125-<150k,"Victoria, British Columbia",65 years and over,Females,2016,580.0,0.013952369497233582,0.027904738994467163
1839,$150-<175k,"Victoria, British Columbia",65 years and over,Females,2016,175.0,0.004209766658648063,0.03211450565311523
1840,$175-<200k,"Victoria, British Columbia",65 years and over,Females,2016,175.0,0.004209766658648063,0.03632427231176329
1841,$200-225k,"Victoria, British Columbia",65 years and over,Females,2016,65.0,0.0015636276160692808,0.03788789992783258
1842,$25-<50k,"Victoria, British Columbia",65 years and over,Females,2016,15000.0,0.36083714216983404,0.3987250420976666
1843,$50-<75k,"Victoria, British Columbia",65 years and over,Females,2016,6060.0,0.14577820543661293,0.5445032475342796
1844,$75-<100k,"Victoria, British Columbia",65 years and over,Females,2016,2000.0,0.04811161895597787,0.5926148664902574
1845,0-<25k,"Victoria, British Columbia",65 years and over,Females,2016,16640.0,0.4002886697137359,0.9929035362039933
1846,225-250k,"Victoria, British Columbia",65 years and over,Females,2016,65.0,0.0015636276160692808,0.9944671638200626
1847,>250k,"Victoria, British Columbia",65 years and over,Females,2016,230.0,0.005532836179937455,1.0
1848,$100-<125k,"Moncton, New Brunswick",All age groups,Males,2016,1450.0,0.02684191040355424,0.02684191040355424
1849,$125-<150k,"Moncton, New Brunswick",All age groups,Males,2016,1450.0,0.02684191040355424,0.05368382080710848
1850,$150-<175k,"Moncton, New Brunswick",All age groups,Males,2016,350.0,0.006479081821547575,0.060162902628656055
1851,$175-<200k,"Moncton, New Brunswick",All age groups,Males,2016,350.0,0.006479081821547575,0.06664198445020363
1852,$200-225k,"Moncton, New Brunswick",All age groups,Males,2016,155.0,0.0028693076638282118,0.06951129211403184
1853,$25-<50k,"Moncton, New Brunswick",All age groups,Males,2016,17910.0,0.33154387263976304,0.4010551647537949
