,Age,Income,Location,Sex,Year,count,cumulative_percent,percentage
1836,55 to 64 years,>250k,"Victoria, British Columbia",Females,2016.0,150.0,0.9999999999999998,0.0055534987041836355
1837,65 years and over,$0-<25k,"Victoria, British Columbia",Females,2016.0,16640.0,0.4002886697137359,0.4002886697137359
1838,65 years and over,$25-<50k,"Victoria, British Columbia",Females,2016.0,15000.0,0.76112581188357,0.36083714216983404
1839,65 years and over,$50-<75k,"Victoria, British Columbia",Females,2016.0,6060.0,0.9069040173201829,0.14577820543661293
1840,65 years and over,$75-<100k,"Victoria, British Columbia",Females,2016.0,2000.0,0.9550156362761607,0.04811161895597787
1841,65 years and over,$100-<125k,"Victoria, British Columbia",Females,2016.0,580.0,0.9689680057733943,0.013952369497233582
1842,65 years and over,$125-<150k,"Victoria, British Columbia",Females,2016.0,580.0,0.9829203752706278,0.013952369497233582
1843,65 years and over,$150-<175k,"Victoria, British Columbia",Females,2016.0,175.0,0.9871301419292758,0.004209766658648063
1844,65 years and over,$175-<200k,"Victoria, British Columbia",Females,2016.0,175.0,0.9913399085879239,0.004209766658648063
1845,65 years and over,$200-225k,"Victoria, British Columbia",Females,2016.0,65.0,0.9929035362039932,0.0015636276160692808
1846,65 years and over,225-250k,"Victoria, British Columbia",Females,2016.0,65.0,0.9944671638200625,0.0015636276160692808
1847,65 years and over,>250k,"Victoria, British Columbia",Females,2016.0,230.0,1.0,0.005532836179937455
1848,All age groups,$0-<25k,"Moncton, New Brunswick",Males,2016.0,16640.0,0.308034061458719,0.308034061458719
1849,All age groups,$25-<50k,"Moncton, New Brunswick",Males,2016.0,17910.0,0.639577934098482,0.33154387263976304
1850,All age groups,$50-<75k,"Moncton, New Brunswick",Males,2016.0,10440.0,0.8328396890040725,0.19326175490559053
1851,All age groups,$75-<100k,"Moncton, New Brunswick",Males,2016.0,4780.0,0.921325435024065,0.0884857460199926
1852,All age groups,$100-<125k,"Moncton, New Brunswick",Males,2016.0,1450.0,0.9481673454276193,0.02684191040355424
1853,All age groups,$125-<150k,"Moncton, New Brunswick",Males,2016.0,1450.0,0.9750092558311735,0.02684191040355424
1854,All age groups,$150-<175k,"Moncton, New Brunswick",Males,2016.0,350.0,0.981488337652721,0.006479081821547575
1855,All age groups,$175-<200k,"Moncton, New Brunswick",Males,2016.0,350.0,0.9879674194742686,0.006479081821547575
1856,All age groups,$200-225k,"Moncton, New Brunswick",Males,2016.0,155.0,0.9908367271380968,0.0028693076638282118
1857,All age groups,225-250k,"Moncton, New Brunswick",Males,2016.0,155.0,0.993706034801925,0.0028693076638282118
1858,All age groups,>250k,"Moncton, New Brunswick",Males,2016.0,340.0,0.9999999999999998,0.006293965198074787
1859,0 to 24 years,$0-<25k,"Moncton, New Brunswick",Males,2016.0,4460.0,,
1860,0 to 24 years,$25-<50k,"Moncton, New Brunswick",Males,2016.0,1310.0,,
1861,0 to 24 years,$50-<75k,"Moncton, New Brunswick",Males,2016.0,170.0,,
1862,0 to 24 years,$75-<100k,"Moncton, New Brunswick",Males,2016.0,0.0,,
1863,0 to 24 years,$100-<125k,"Moncton, New Brunswick",Males,2016.0,,,
1864,0 to 24 years,$125-<150k,"Moncton, New Brunswick",Males,2016.0,,,
1865,0 to 24 years,$150-<175k,"Moncton, New Brunswick",Males,2016.0,,,
1866,0 to 24 years,$175-<200k,"Moncton, New Brunswick",Males,2016.0,,,
1867,0 to 24 years,$200-225k,"Moncton, New Brunswick",Males,2016.0,,,
1868,0 to 24 years,225-250k,"Moncton, New Brunswick",Males,2016.0,,,
1869,0 to 24 years,>250k,"Moncton, New Brunswick",Males,2016.0,0.0,,
1870,25 to 34 years,$0-<25k,"Moncton, New Brunswick",Males,2016.0,2460.0,,
1871,25 to 34 years,$25-<50k,"Moncton, New Brunswick",Males,2016.0,3580.0,,
1872,25 to 34 years,$50-<75k,"Moncton, New Brunswick",Males,2016.0,1810.0,,
1873,25 to 34 years,$75-<100k,"Moncton, New Brunswick",Males,2016.0,590.0,,
1874,25 to 34 years,$100-<125k,"Moncton, New Brunswick",Males,2016.0,145.0,,
1875,25 to 34 years,$125-<150k,"Moncton, New Brunswick",Males,2016.0,145.0,,
1876,25 to 34 years,$150-<175k,"Moncton, New Brunswick",Males,2016.0,20.0,,
1877,25 to 34 years,$175-<200k,"Moncton, New Brunswick",Males,2016.0,20.0,,
1878,25 to 34 years,$200-225k,"Moncton, New Brunswick",Males,2016.0,,,
1879,25 to 34 years,225-250k,"Moncton, New Brunswick",Males,2016.0,,,
1880,25 to 34 years,>250k,"Moncton, New Brunswick",Males,2016.0,0.0,,
1881,35 to 44 years,$0-<25k,"Moncton, New Brunswick",Males,2016.0,1750.0,0.1865671641791045,0.1865671641791045
1882,35 to 44 years,$25-<50k,"Moncton, New Brunswick",Males,2016.0,2910.0,0.4968017057569296,0.31023454157782515
1883,35 to 44 years,$50-<75k,"Moncton, New Brunswick",Males,2016.0,2390.0,0.7515991471215351,0.2547974413646055
1884,35 to 44 years,$75-<100k,"Moncton, New Brunswick",Males,2016.0,1310.0,0.8912579957356076,0.1396588486140725
1885,35 to 44 years,$100-<125k,"Moncton, New Brunswick",Males,2016.0,355.0,0.9291044776119403,0.037846481876332626
1886,35 to 44 years,$125-<150k,"Moncton, New Brunswick",Males,2016.0,355.0,0.9669509594882729,0.037846481876332626
1887,35 to 44 years,$150-<175k,"Moncton, New Brunswick",Males,2016.0,95.0,0.9770788912579957,0.010127931769722815
1888,35 to 44 years,$175-<200k,"Moncton, New Brunswick",Males,2016.0,95.0,0.9872068230277186,0.010127931769722815
1889,35 to 44 years,$200-225k,"Moncton, New Brunswick",Males,2016.0,35.0,0.9909381663113006,0.0037313432835820895
1890,35 to 44 years,225-250k,"Moncton, New Brunswick",Males,2016.0,35.0,0.9946695095948827,0.0037313432835820895
1891,35 to 44 years,>250k,"Moncton, New Brunswick",Males,2016.0,50.0,0.9999999999999999,0.005330490405117271
1892,45 to 54 years,$0-<25k,"Moncton, New Brunswick",Males,2016.0,1930.0,0.2025183630640084,0.2025183630640084
1893,45 to 54 years,$25-<50k,"Moncton, New Brunswick",Males,2016.0,2720.0,0.4879328436516264,0.28541448058761804
1894,45 to 54 years,$50-<75k,"Moncton, New Brunswick",Males,2016.0,2110.0,0.7093389296956978,0.22140608604407136
1895,45 to 54 years,$75-<100k,"Moncton, New Brunswick",Males,2016.0,1350.0,0.8509968520461699,0.1416579223504722
1896,45 to 54 years,$100-<125k,"Moncton, New Brunswick",Males,2016.0,475.0,0.9008394543546694,0.049842602308499476
1897,45 to 54 years,$125-<150k,"Moncton, New Brunswick",Males,2016.0,475.0,0.9506820566631689,0.049842602308499476
1898,45 to 54 years,$150-<175k,"Moncton, New Brunswick",Males,2016.0,115.0,0.9627492130115424,0.012067156348373556
1899,45 to 54 years,$175-<200k,"Moncton, New Brunswick",Males,2016.0,115.0,0.9748163693599159,0.012067156348373556
1900,45 to 54 years,$200-225k,"Moncton, New Brunswick",Males,2016.0,55.0,0.9805876180482684,0.005771248688352571
1901,45 to 54 years,225-250k,"Moncton, New Brunswick",Males,2016.0,55.0,0.986358866736621,0.005771248688352571
1902,45 to 54 years,>250k,"Moncton, New Brunswick",Males,2016.0,130.0,0.9999999999999998,0.013641133263378805
1903,55 to 64 years,$0-<25k,"Moncton, New Brunswick",Males,2016.0,2310.0,0.2521834061135371,0.2521834061135371
1904,55 to 64 years,$25-<50k,"Moncton, New Brunswick",Males,2016.0,2930.0,0.5720524017467249,0.31986899563318777
1905,55 to 64 years,$50-<75k,"Moncton, New Brunswick",Males,2016.0,1960.0,0.7860262008733625,0.21397379912663755
1906,55 to 64 years,$75-<100k,"Moncton, New Brunswick",Males,2016.0,920.0,0.8864628820960699,0.10043668122270742
1907,55 to 64 years,$100-<125k,"Moncton, New Brunswick",Males,2016.0,345.0,0.9241266375545852,0.03766375545851528
1908,55 to 64 years,$125-<150k,"Moncton, New Brunswick",Males,2016.0,345.0,0.9617903930131005,0.03766375545851528
1909,55 to 64 years,$150-<175k,"Moncton, New Brunswick",Males,2016.0,90.0,0.9716157205240176,0.009825327510917031
1910,55 to 64 years,$175-<200k,"Moncton, New Brunswick",Males,2016.0,90.0,0.9814410480349346,0.009825327510917031
1911,55 to 64 years,$200-225k,"Moncton, New Brunswick",Males,2016.0,40.0,0.9858078602620088,0.004366812227074236
1912,55 to 64 years,225-250k,"Moncton, New Brunswick",Males,2016.0,40.0,0.9901746724890831,0.004366812227074236
1913,55 to 64 years,>250k,"Moncton, New Brunswick",Males,2016.0,90.0,1.0000000000000002,0.009825327510917031
1914,65 years and over,$0-<25k,"Moncton, New Brunswick",Males,2016.0,3730.0,0.33303571428571427,0.33303571428571427
1915,65 years and over,$25-<50k,"Moncton, New Brunswick",Males,2016.0,4470.0,0.7321428571428572,0.3991071428571429
1916,65 years and over,$50-<75k,"Moncton, New Brunswick",Males,2016.0,1990.0,0.9098214285714287,0.17767857142857144
1917,65 years and over,$75-<100k,"Moncton, New Brunswick",Males,2016.0,600.0,0.9633928571428573,0.05357142857142857
1918,65 years and over,$100-<125k,"Moncton, New Brunswick",Males,2016.0,125.0,0.9745535714285716,0.011160714285714286
1919,65 years and over,$125-<150k,"Moncton, New Brunswick",Males,2016.0,125.0,0.9857142857142859,0.011160714285714286
1920,65 years and over,$150-<175k,"Moncton, New Brunswick",Males,2016.0,35.0,0.9888392857142859,0.003125
1921,65 years and over,$175-<200k,"Moncton, New Brunswick",Males,2016.0,35.0,0.991964285714286,0.003125
1922,65 years and over,$200-225k,"Moncton, New Brunswick",Males,2016.0,15.0,0.9933035714285717,0.0013392857142857143
1923,65 years and over,225-250k,"Moncton, New Brunswick",Males,2016.0,15.0,0.9946428571428575,0.0013392857142857143
1924,65 years and over,>250k,"Moncton, New Brunswick",Males,2016.0,60.0,1.0000000000000004,0.005357142857142857
1925,All age groups,$0-<25k,"Moncton, New Brunswick",Females,2016.0,25280.0,0.42760487144790255,0.42760487144790255
1926,All age groups,$25-<50k,"Moncton, New Brunswick",Females,2016.0,20150.0,0.7684370771312584,0.34083220568335587
1927,All age groups,$50-<75k,"Moncton, New Brunswick",Females,2016.0,8250.0,0.9079837618403247,0.1395466847090663
1928,All age groups,$75-<100k,"Moncton, New Brunswick",Females,2016.0,3730.0,0.9710757780784843,0.06309201623815967
1929,All age groups,$100-<125k,"Moncton, New Brunswick",Females,2016.0,630.0,0.9817320703653585,0.010656292286874154
1930,All age groups,$125-<150k,"Moncton, New Brunswick",Females,2016.0,630.0,0.9923883626522326,0.010656292286874154
1931,All age groups,$150-<175k,"Moncton, New Brunswick",Females,2016.0,125.0,0.9945027063599458,0.002114343707713126
1932,All age groups,$175-<200k,"Moncton, New Brunswick",Females,2016.0,125.0,0.9966170500676589,0.002114343707713126
1933,All age groups,$200-225k,"Moncton, New Brunswick",Females,2016.0,50.0,0.9974627875507441,0.0008457374830852503
1934,All age groups,225-250k,"Moncton, New Brunswick",Females,2016.0,50.0,0.9983085250338294,0.0008457374830852503
1935,All age groups,>250k,"Moncton, New Brunswick",Females,2016.0,100.0,0.9999999999999999,0.0016914749661705007
1936,0 to 24 years,$0-<25k,"Moncton, New Brunswick",Females,2016.0,5050.0,,
1937,0 to 24 years,$25-<50k,"Moncton, New Brunswick",Females,2016.0,1150.0,,
1938,0 to 24 years,$50-<75k,"Moncton, New Brunswick",Females,2016.0,130.0,,
1939,0 to 24 years,$75-<100k,"Moncton, New Brunswick",Females,2016.0,0.0,,
1940,0 to 24 years,$100-<125k,"Moncton, New Brunswick",Females,2016.0,,,
1941,0 to 24 years,$125-<150k,"Moncton, New Brunswick",Females,2016.0,,,
1942,0 to 24 years,$150-<175k,"Moncton, New Brunswick",Females,2016.0,,,
1943,0 to 24 years,$175-<200k,"Moncton, New Brunswick",Females,2016.0,,,
1944,0 to 24 years,$200-225k,"Moncton, New Brunswick",Females,2016.0,,,
1945,0 to 24 years,225-250k,"Moncton, New Brunswick",Females,2016.0,,,
1946,0 to 24 years,>250k,"Moncton, New Brunswick",Females,2016.0,0.0,,
1947,25 to 34 years,$0-<25k,"Moncton, New Brunswick",Females,2016.0,3040.0,,
1948,25 to 34 years,$25-<50k,"Moncton, New Brunswick",Females,2016.0,4160.0,,
1949,25 to 34 years,$50-<75k,"Moncton, New Brunswick",Females,2016.0,1510.0,,
1950,25 to 34 years,$75-<100k,"Moncton, New Brunswick",Females,2016.0,550.0,,
1951,25 to 34 years,$100-<125k,"Moncton, New Brunswick",Females,2016.0,45.0,,
1952,25 to 34 years,$125-<150k,"Moncton, New Brunswick",Females,2016.0,45.0,,
1953,25 to 34 years,$150-<175k,"Moncton, New Brunswick",Females,2016.0,,,
1954,25 to 34 years,$175-<200k,"Moncton, New Brunswick",Females,2016.0,,,
1955,25 to 34 years,$200-225k,"Moncton, New Brunswick",Females,2016.0,,,
1956,25 to 34 years,225-250k,"Moncton, New Brunswick",Females,2016.0,,,
1957,25 to 34 years,>250k,"Moncton, New Brunswick",Females,2016.0,0.0,,
1958,35 to 44 years,$0-<25k,"Moncton, New Brunswick",Females,2016.0,2440.0,0.24158415841584158,0.24158415841584158
1959,35 to 44 years,$25-<50k,"Moncton, New Brunswick",Females,2016.0,3740.0,0.6118811881188119,0.3702970297029703
1960,35 to 44 years,$50-<75k,"Moncton, New Brunswick",Females,2016.0,2170.0,0.8267326732673267,0.21485148514851485
1961,35 to 44 years,$75-<100k,"Moncton, New Brunswick",Females,2016.0,1260.0,0.9514851485148514,0.12475247524752475
1962,35 to 44 years,$100-<125k,"Moncton, New Brunswick",Females,2016.0,185.0,0.9698019801980198,0.018316831683168316
1963,35 to 44 years,$125-<150k,"Moncton, New Brunswick",Females,2016.0,185.0,0.9881188118811881,0.018316831683168316
1964,35 to 44 years,$150-<175k,"Moncton, New Brunswick",Females,2016.0,30.0,0.9910891089108911,0.0029702970297029703
1965,35 to 44 years,$175-<200k,"Moncton, New Brunswick",Females,2016.0,30.0,0.994059405940594,0.0029702970297029703
1966,35 to 44 years,$200-225k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9955445544554455,0.0014851485148514852
1967,35 to 44 years,225-250k,"Moncton, New Brunswick",Females,2016.0,15.0,0.997029702970297,0.0014851485148514852
1968,35 to 44 years,>250k,"Moncton, New Brunswick",Females,2016.0,30.0,1.0,0.0029702970297029703
1969,45 to 54 years,$0-<25k,"Moncton, New Brunswick",Females,2016.0,2750.0,0.28118609406952966,0.28118609406952966
1970,45 to 54 years,$25-<50k,"Moncton, New Brunswick",Females,2016.0,3470.0,0.6359918200408998,0.35480572597137017
1971,45 to 54 years,$50-<75k,"Moncton, New Brunswick",Females,2016.0,1860.0,0.8261758691206544,0.1901840490797546
1972,45 to 54 years,$75-<100k,"Moncton, New Brunswick",Females,2016.0,1110.0,0.9396728016359919,0.11349693251533742
1973,45 to 54 years,$100-<125k,"Moncton, New Brunswick",Females,2016.0,220.0,0.9621676891615543,0.022494887525562373
1974,45 to 54 years,$125-<150k,"Moncton, New Brunswick",Females,2016.0,220.0,0.9846625766871167,0.022494887525562373
1975,45 to 54 years,$150-<175k,"Moncton, New Brunswick",Females,2016.0,45.0,0.9892638036809817,0.004601226993865031
1976,45 to 54 years,$175-<200k,"Moncton, New Brunswick",Females,2016.0,45.0,0.9938650306748467,0.004601226993865031
1977,45 to 54 years,$200-225k,"Moncton, New Brunswick",Females,2016.0,15.0,0.995398773006135,0.0015337423312883436
1978,45 to 54 years,225-250k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9969325153374233,0.0015337423312883436
1979,45 to 54 years,>250k,"Moncton, New Brunswick",Females,2016.0,30.0,1.0,0.003067484662576687
1980,55 to 64 years,$0-<25k,"Moncton, New Brunswick",Females,2016.0,3860.0,0.4,0.4
1981,55 to 64 years,$25-<50k,"Moncton, New Brunswick",Females,2016.0,3440.0,0.7564766839378239,0.35647668393782384
1982,55 to 64 years,$50-<75k,"Moncton, New Brunswick",Females,2016.0,1440.0,0.905699481865285,0.14922279792746113
1983,55 to 64 years,$75-<100k,"Moncton, New Brunswick",Females,2016.0,560.0,0.9637305699481866,0.058031088082901555
1984,55 to 64 years,$100-<125k,"Moncton, New Brunswick",Females,2016.0,135.0,0.9777202072538861,0.013989637305699482
1985,55 to 64 years,$125-<150k,"Moncton, New Brunswick",Females,2016.0,135.0,0.9917098445595856,0.013989637305699482
1986,55 to 64 years,$150-<175k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9932642487046632,0.0015544041450777201
1987,55 to 64 years,$175-<200k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9948186528497409,0.0015544041450777201
1988,55 to 64 years,$200-225k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9963730569948186,0.0015544041450777201
1989,55 to 64 years,225-250k,"Moncton, New Brunswick",Females,2016.0,15.0,0.9979274611398963,0.0015544041450777201
1990,55 to 64 years,>250k,"Moncton, New Brunswick",Females,2016.0,20.0,0.9999999999999999,0.002072538860103627
1991,65 years and over,$0-<25k,"Moncton, New Brunswick",Females,2016.0,8140.0,0.5873015873015873,0.5873015873015873
1992,65 years and over,$25-<50k,"Moncton, New Brunswick",Females,2016.0,4190.0,0.8896103896103896,0.3023088023088023
1993,65 years and over,$50-<75k,"Moncton, New Brunswick",Females,2016.0,1140.0,0.9718614718614719,0.08225108225108226
1994,65 years and over,$75-<100k,"Moncton, New Brunswick",Females,2016.0,240.0,0.9891774891774892,0.017316017316017316
1995,65 years and over,$100-<125k,"Moncton, New Brunswick",Females,2016.0,40.0,0.9920634920634921,0.002886002886002886
1996,65 years and over,$125-<150k,"Moncton, New Brunswick",Females,2016.0,40.0,0.994949494949495,0.002886002886002886
1997,65 years and over,$150-<175k,"Moncton, New Brunswick",Females,2016.0,20.0,0.9963924963924965,0.001443001443001443
1998,65 years and over,$175-<200k,"Moncton, New Brunswick",Females,2016.0,20.0,0.997835497835498,0.001443001443001443
1999,65 years and over,$200-225k,"Moncton, New Brunswick",Females,2016.0,5.0,0.9981962481962483,0.00036075036075036075
2000,65 years and over,225-250k,"Moncton, New Brunswick",Females,2016.0,5.0,0.9985569985569986,0.00036075036075036075
2001,65 years and over,>250k,"Moncton, New Brunswick",Females,2016.0,20.0,1.0,0.001443001443001443
2002,All age groups,$0-<25k,"Charlottetown, Prince Edward Island",Males,2016.0,8070.0,0.33443845835060093,0.33443845835060093
2003,All age groups,$25-<50k,"Charlottetown, Prince Edward Island",Males,2016.0,7540.0,0.6469125569830088,0.31247409863240777
